TIMESTAMP,BusNo,JPID,VJID,Conjestion,Longitude,Latitude,Delay,BlockID,StopID,AtStop
2013-01-14 06:10:14,41,null,22,0,-6.260083,53.361084,0,41006,null,0
2013-01-14 06:10:14,41,410001,3781,0,-6.247066,53.378998,-213,41003,203,0
2013-01-14 06:10:14,41,null,12,0,-6.224916,53.452282,0,41004,null,0
2013-01-14 06:10:14,41,410001,7,0,-6.251,53.459583,-546,41002,4957,1
2013-01-14 06:10:14,41,411001,4,0,-6.215549,53.453121,45,41001,6117,0
2013-01-14 06:10:14,41,null,144,0,-6.238367,53.466835,0,41005,null,0
2013-01-14 06:10:14,41,null,29,0,-6.23975,53.396282,0,41007,null,0
2013-01-14 06:10:14,41,410001,3781,0,-6.245306,53.381153,-213,41003,204,0
2013-01-14 06:10:14,41,410001,7,0,-6.251,53.459583,-546,41002,4957,1
2013-01-14 06:10:14,41,null,144,0,-6.238867,53.466835,0,41005,null,0
2013-01-14 06:10:14,41,null,12,0,-6.2249,53.452282,0,41004,null,0
2013-01-14 06:10:14,41,411001,4,0,-6.218266,53.452042,45,41001,5079,0
2013-01-14 06:10:14,41,null,29,0,-6.2371,53.399132,0,41007,null,0
2013-01-14 06:10:14,41,410001,3781,0,-6.245114,53.381447,-196,41003,205,0
2013-01-14 06:10:14,41,null,22,0,-6.25575,53.366165,0,41006,null,0
2013-01-14 06:10:14,41,null,149,0,-6.2569,53.357368,0,835002,3088,0
2013-01-14 06:10:14,41,null,29,0,-6.2371,53.399132,0,41007,null,0
2013-01-14 06:10:14,41,411001,4,0,-6.222798,53.450661,28,41001,5079,0
2013-01-14 06:10:14,41,410001,7,0,-6.251,53.459599,-486,41002,4957,1
2013-01-14 06:10:14,41,null,144,0,-6.239517,53.464882,0,41005,null,0
2013-01-14 06:10:14,41,null,22,0,-6.25575,53.366165,0,41006,null,0
2013-01-14 06:10:14,41,null,149,0,-6.2569,53.357368,0,835002,3088,0
2013-01-14 06:10:14,41,null,11,0,-6.2249,53.452282,0,41004,3704,0
2013-01-14 06:11:14,41,null,29,0,-6.23435,53.401932,0,41007,null,0
2013-01-14 06:11:14,41,null,22,0,-6.25575,53.366165,0,41006,null,0
2013-01-14 06:11:14,41,410001,3781,0,-6.244627,53.382217,-196,41003,205,0
2013-01-14 06:11:14,41,410001,7,0,-6.251,53.459599,-486,41002,4957,1
2013-01-14 06:11:14,41,null,144,0,-6.239617,53.462582,0,41005,null,0
2013-01-14 06:11:14,41,411001,4,0,-6.225537,53.449814,28,41001,5079,0
2013-01-14 06:11:14,41,null,29,0,-6.2316,53.404751,0,41007,null,0
2013-01-14 06:11:14,41,null,22,0,-6.253233,53.371582,0,41006,null,0
2013-01-14 06:11:14,41,null,149,0,-6.258483,53.359001,0,835002,3088,0
2013-01-14 06:11:14,41,410001,3781,0,-6.244627,53.382217,-169,41003,205,0
2013-01-14 06:11:14,41,410001,7,0,-6.251017,53.459599,-486,41002,4957,1
2013-01-14 06:11:14,41,null,144,0,-6.2413,53.460449,0,41005,null,0
2013-01-14 06:11:14,41,411001,4,0,-6.227875,53.44772,12,41001,3694,0
2013-01-14 06:11:14,41,null,29,0,-6.228933,53.407566,0,41007,null,0
2013-01-14 06:11:14,41,null,22,0,-6.253233,53.371582,0,41006,null,0
2013-01-14 06:11:14,41,410001,3781,0,-6.244101,53.383129,-169,41003,205,0
2013-01-14 06:11:14,41,null,29,0,-6.228933,53.407566,0,41007,null,0
2013-01-14 06:11:14,41,411001,4,0,-6.228392,53.445297,12,41001,3695,0
2013-01-14 06:11:14,41,null,149,0,-6.258483,53.359001,0,835002,3088,0
2013-01-14 06:11:14,41,410001,7,0,-6.251017,53.459599,-426,41002,4957,1
2013-01-14 06:11:14,41,null,22,0,-6.253233,53.371582,0,41006,null,0
2013-01-14 06:11:14,41,null,144,0,-6.2413,53.460449,0,41005,null,0
2013-01-14 06:12:14,41,null,29,0,-6.2267,53.410568,0,41007,null,0
2013-01-14 06:12:14,41,null,22,0,-6.2489,53.377033,0,41006,null,0
2013-01-14 06:12:14,41,null,149,0,-6.26005,53.360565,0,835002,3088,0
